County,City,Location Description,Transit Type,Day of Date,Avg. PercentNorm/100
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"May 28, 2020",145%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"May 27, 2020",288%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"May 26, 2020",-60%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"May 25, 2020",-80%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"May 24, 2020",23%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"May 23, 2020",-56%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"May 22, 2020",-63%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"May 21, 2020",-72%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"May 20, 2020",-75%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"May 19, 2020",-76%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"May 18, 2020",-56%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"May 17, 2020",-41%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"May 16, 2020",-81%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"May 15, 2020",-39%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"May 14, 2020",-68%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"May 13, 2020",-54%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"May 12, 2020",-71%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"May 11, 2020",-42%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"May 10, 2020",12%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"May 9, 2020",-29%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"May 8, 2020",166%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"May 7, 2020",16%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"May 6, 2020",-77%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"May 5, 2020",23%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"May 4, 2020",-50%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"May 3, 2020",-40%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"May 2, 2020",-88%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"May 1, 2020",-20%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"April 30, 2020",-55%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"April 29, 2020",-30%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"April 28, 2020",-61%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"April 27, 2020",-68%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"April 26, 2020",-54%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"April 25, 2020",-26%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"April 24, 2020",-31%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"April 23, 2020",-76%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"April 22, 2020",-82%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"April 21, 2020",-86%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"April 20, 2020",-63%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"April 19, 2020",-55%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"April 18, 2020",-58%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"April 17, 2020",159%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"April 16, 2020",211%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"April 15, 2020",-2%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"April 14, 2020",-60%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"April 13, 2020",20%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"April 12, 2020",117%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"April 11, 2020",-4%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"April 10, 2020",190%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"April 9, 2020",298%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"April 8, 2020",327%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"April 7, 2020",-41%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"April 6, 2020",-9%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"April 5, 2020",-1%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"April 4, 2020",54%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"April 3, 2020",-29%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"April 2, 2020",-59%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"April 1, 2020",-24%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"March 31, 2020",-83%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"March 30, 2020",-83%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"March 29, 2020",-70%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"March 28, 2020",-83%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"March 27, 2020",-83%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"March 26, 2020",-70%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"March 25, 2020",-74%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"March 24, 2020",-83%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"March 23, 2020",-62%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"March 22, 2020",-73%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"March 21, 2020",-65%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"March 20, 2020",34%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"March 19, 2020",-1%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"March 18, 2020",-23%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"March 17, 2020",-72%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"March 16, 2020",61%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"March 15, 2020",-32%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"March 14, 2020",-72%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"March 13, 2020",-95%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"March 12, 2020",-52%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"March 11, 2020",-72%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"March 10, 2020",-88%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"March 9, 2020",-44%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"March 7, 2020",-82%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"March 6, 2020",-91%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"March 5, 2020",-77%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"March 4, 2020",-67%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"March 3, 2020",-91%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"March 2, 2020",-94%
King,Redmond,East Lake Sammamish Trail Location 1 Redmond,Pedestrian,"March 1, 2020",-87%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"June 2, 2020",-49%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"June 2, 2020",9%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"June 1, 2020",-56%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"June 1, 2020",-5%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"May 31, 2020",-40%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"May 31, 2020",-1%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"May 30, 2020",-11%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"May 30, 2020",39%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"May 29, 2020",40%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"May 29, 2020",122%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"May 28, 2020",82%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"May 28, 2020",337%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"May 27, 2020",170%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"May 27, 2020",102%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"May 26, 2020",138%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"May 26, 2020",89%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"May 25, 2020",54%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"May 25, 2020",48%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"May 24, 2020",144%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"May 24, 2020",84%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"May 23, 2020",57%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"May 23, 2020",90%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"May 22, 2020",-37%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"May 22, 2020",-27%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"May 21, 2020",16%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"May 21, 2020",9%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"May 20, 2020",-40%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"May 20, 2020",-45%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"May 19, 2020",9%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"May 19, 2020",42%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"May 18, 2020",61%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"May 18, 2020",47%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"May 17, 2020",-7%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"May 17, 2020",32%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"May 16, 2020",-14%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"May 16, 2020",11%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"May 15, 2020",36%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"May 15, 2020",72%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"May 14, 2020",0%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"May 14, 2020",92%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"May 13, 2020",38%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"May 13, 2020",15%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"May 12, 2020",49%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"May 12, 2020",106%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"May 11, 2020",167%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"May 11, 2020",19%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"May 10, 2020",51%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"May 10, 2020",65%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"May 9, 2020",40%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"May 9, 2020",123%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"May 8, 2020",21%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"May 8, 2020",105%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"May 7, 2020",84%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"May 7, 2020",177%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"May 6, 2020",-40%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"May 6, 2020",-18%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"May 5, 2020",100%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"May 5, 2020",137%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"May 4, 2020",102%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"May 4, 2020",82%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"May 3, 2020",38%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"May 3, 2020",39%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"May 2, 2020",6%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"May 2, 2020",33%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"May 1, 2020",42%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"May 1, 2020",66%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"April 30, 2020",37%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"April 30, 2020",41%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"April 29, 2020",298%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"April 29, 2020",235%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"April 28, 2020",248%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"April 28, 2020",233%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"April 27, 2020",182%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"April 27, 2020",33%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"April 26, 2020",408%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"April 26, 2020",280%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"April 25, 2020",142%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"April 25, 2020",237%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"April 24, 2020",779%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"April 24, 2020",212%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"April 23, 2020",0%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"April 23, 2020",43%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"April 22, 2020",61%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"April 22, 2020",73%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"April 21, 2020",-34%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"April 21, 2020",-4%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"April 20, 2020",824%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"April 20, 2020",331%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"April 19, 2020",643%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"April 19, 2020",415%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"April 18, 2020",234%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"April 18, 2020",211%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"April 17, 2020",464%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"April 16, 2020",223%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"April 16, 2020",203%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"April 15, 2020",141%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"April 15, 2020",78%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"April 14, 2020",11%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"April 14, 2020",19%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"April 13, 2020",195%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"April 13, 2020",86%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"April 12, 2020",35%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"April 12, 2020",217%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"April 11, 2020",24%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"April 11, 2020",161%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"April 10, 2020",93%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"April 10, 2020",66%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"April 9, 2020",602%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"April 9, 2020",713%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"April 8, 2020",211%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"April 8, 2020",396%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"April 7, 2020",-2%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"April 7, 2020",19%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"April 6, 2020",55%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"April 6, 2020",126%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"April 5, 2020",-3%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"April 5, 2020",67%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"April 4, 2020",3%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"April 4, 2020",218%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"April 3, 2020",41%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"April 3, 2020",18%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"April 2, 2020",-37%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"April 2, 2020",38%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"April 1, 2020",14%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"April 1, 2020",27%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"March 31, 2020",31%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"March 31, 2020",96%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"March 30, 2020",6%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"March 30, 2020",167%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"March 29, 2020",68%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"March 29, 2020",222%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"March 28, 2020",48%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"March 28, 2020",140%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"March 27, 2020",30%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"March 27, 2020",185%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"March 26, 2020",-25%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"March 26, 2020",81%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"March 25, 2020",28%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"March 25, 2020",118%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"March 24, 2020",6%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"March 24, 2020",76%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"March 23, 2020",-9%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"March 23, 2020",78%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"March 22, 2020",24%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"March 22, 2020",138%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"March 21, 2020",31%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"March 21, 2020",203%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"March 20, 2020",-14%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"March 20, 2020",194%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"March 19, 2020",47%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"March 19, 2020",215%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"March 18, 2020",25%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"March 18, 2020",218%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"March 17, 2020",23%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"March 17, 2020",155%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"March 16, 2020",51%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"March 16, 2020",223%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"March 15, 2020",-7%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"March 15, 2020",83%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"March 14, 2020",-14%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"March 14, 2020",37%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"March 13, 2020",-14%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"March 13, 2020",0%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"March 12, 2020",-14%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"March 12, 2020",115%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"March 11, 2020",-53%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"March 11, 2020",46%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"March 10, 2020",-40%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"March 10, 2020",72%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"March 9, 2020",49%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"March 9, 2020",155%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"March 7, 2020",-19%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"March 7, 2020",63%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"March 6, 2020",24%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"March 6, 2020",57%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"March 5, 2020",11%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"March 5, 2020",102%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"March 4, 2020",-44%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"March 4, 2020",74%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"March 3, 2020",3%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"March 3, 2020",95%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"March 2, 2020",-51%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"March 2, 2020",100%
Kittitas,Ellensburg,Rotary Park Ellensburg,Pedestrian,"March 1, 2020",-27%
Kittitas,Ellensburg,John Wayne Trail,Pedestrian,"March 1, 2020",5%
Spokane,Spokane,Centennial Trail,Pedestrian,"June 2, 2020",-34%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"June 2, 2020",97%
Spokane,Spokane,Centennial Trail,Pedestrian,"June 1, 2020",-21%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"June 1, 2020",118%
Spokane,Spokane,Centennial Trail,Pedestrian,"May 31, 2020",-47%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"May 31, 2020",-16%
Spokane,Spokane,Centennial Trail,Pedestrian,"May 30, 2020",-42%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"May 30, 2020",-16%
Spokane,Spokane,Centennial Trail,Pedestrian,"May 29, 2020",-3%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"May 29, 2020",102%
Spokane,Spokane,Centennial Trail,Pedestrian,"May 28, 2020",5%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"May 28, 2020",38%
Spokane,Spokane,Centennial Trail,Pedestrian,"May 27, 2020",20%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"May 27, 2020",98%
Spokane,Spokane,Centennial Trail,Pedestrian,"May 26, 2020",-7%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"May 26, 2020",77%
Spokane,Spokane,Centennial Trail,Pedestrian,"May 25, 2020",-45%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"May 25, 2020",14%
Spokane,Spokane,Centennial Trail,Pedestrian,"May 24, 2020",16%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"May 24, 2020",52%
Spokane,Spokane,Centennial Trail,Pedestrian,"May 23, 2020",-31%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"May 23, 2020",40%
Spokane,Spokane,Centennial Trail,Pedestrian,"May 22, 2020",-49%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"May 22, 2020",33%
Spokane,Spokane,Centennial Trail,Pedestrian,"May 21, 2020",-13%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"May 21, 2020",141%
Spokane,Spokane,Centennial Trail,Pedestrian,"May 20, 2020",-82%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"May 20, 2020",-66%
Spokane,Spokane,Centennial Trail,Pedestrian,"May 19, 2020",-28%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"May 19, 2020",50%
Spokane,Spokane,Centennial Trail,Pedestrian,"May 18, 2020",-39%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"May 18, 2020",56%
Spokane,Spokane,Centennial Trail,Pedestrian,"May 17, 2020",-42%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"May 17, 2020",6%
Spokane,Spokane,Centennial Trail,Pedestrian,"May 16, 2020",-14%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"May 16, 2020",-9%
Spokane,Spokane,Centennial Trail,Pedestrian,"May 15, 2020",-13%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"May 15, 2020",104%
Spokane,Spokane,Centennial Trail,Pedestrian,"May 14, 2020",-33%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"May 14, 2020",37%
Spokane,Spokane,Centennial Trail,Pedestrian,"May 13, 2020",-58%
Spokane,Spokane,Ben Burr Trail,Pedestrian,"May 13, 2020",21%
Spokane,Spokane,Centennial Trail,Pedestrian,"May 12, 2020",-48%
